dataset,model,desc_framework,query_idx,golden_answer_norm,majority_vanilla,majority_first,majority_rand,majority_weighted
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,10,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,11,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,12,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,13,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,14,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,15,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,16,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,17,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,18,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,19,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,20,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,21,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,22,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,23,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,24,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,25,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,26,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,27,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,28,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,29,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,30,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,31,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,32,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,33,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,34,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,35,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,36,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,37,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,38,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,39,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,40,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,41,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,42,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,43,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,44,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,45,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,46,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,47,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,48,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,49,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,50,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,51,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,52,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,53,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,54,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,55,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,56,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,57,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,58,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,59,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,60,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,61,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,62,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,63,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,64,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,65,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,66,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,67,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,68,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,69,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,70,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,71,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,72,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,73,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,74,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,75,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,76,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,77,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,78,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,79,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,80,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,81,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,82,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,83,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,84,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,85,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,86,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,87,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,88,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,89,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,90,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,91,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,92,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,93,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,94,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,95,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,96,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,97,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,98,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Enneagram of Personality Traits,99,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,0,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,1,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,2,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,3,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,4,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,5,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,6,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,7,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,8,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,9,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,10,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,11,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,12,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,13,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,14,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,15,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,16,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,17,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,18,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,19,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,20,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,21,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,22,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,23,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,24,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,25,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,26,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,27,1,1,1,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,28,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,29,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,30,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,31,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,32,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,33,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,34,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,35,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,36,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,37,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,38,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,39,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,40,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,41,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,42,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,43,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,44,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,45,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,46,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,47,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,48,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,49,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,50,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,51,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,52,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,53,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,54,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,55,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,56,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,57,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,58,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,59,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,60,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,61,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,62,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,63,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,64,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,65,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,66,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,67,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,68,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,69,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,70,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,71,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,72,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,73,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,74,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,75,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,76,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,77,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,78,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,79,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,80,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,81,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,82,0,0,0,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,83,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,84,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,85,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,86,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,87,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,88,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,89,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,90,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,91,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,92,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,93,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,94,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,95,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,96,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,97,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,98,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Erikson's Psychosocial Stages,99,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,0,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,1,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,2,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,3,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,4,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,5,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,6,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,7,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,8,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,9,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,10,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,11,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,12,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,13,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,14,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,15,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,16,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,17,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,18,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,19,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,20,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,21,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,22,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,23,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,24,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,25,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,26,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,27,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,28,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,29,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,30,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,31,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,32,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,33,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,34,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,35,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,36,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,37,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,38,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,39,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,40,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,41,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,42,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,43,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,44,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,45,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,46,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,47,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,48,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,49,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,50,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,51,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,52,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,53,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,54,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,55,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,56,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,57,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,58,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,59,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,60,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,61,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,62,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,63,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,64,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,65,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,66,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,67,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,68,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,69,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,70,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,71,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,72,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,73,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,74,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,75,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,76,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,77,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,78,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,79,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,80,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,81,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,82,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,83,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,84,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,85,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,86,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,87,1,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,88,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,89,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,90,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,91,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,92,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,93,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,94,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Flow Theory,95,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,96,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,97,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,98,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Flow Theory,99,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,0,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,1,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,2,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,3,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,4,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,5,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,6,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,7,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,8,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,9,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,10,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,11,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,12,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,13,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,14,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,15,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,16,0,0,0,0,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,17,1,0,0,1,0
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,18,1,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,19,0,1,1,1,1
StrategyQA,llama-3.2-3b-instruct,Freudian Psychoanalysis,20,1,0,0,0,0
